video_name,begin_time,ending_time,begin_frame,ending_frame,duration
movie3-Scene-026.mp4,81.74833333333332,84.75133333333332,1960,2032,3.003
movie3-Scene-027.mp4,84.75133333333332,87.75433333333332,2032,2104,3.003
movie3-Scene-028.mp4,87.75433333333332,90.75733333333332,2104,2176,3.003
movie3-Scene-029.mp4,90.75733333333332,93.76033333333332,2176,2248,3.003
movie3-Scene-030.mp4,93.76033333333332,96.76333333333332,2248,2320,3.003
movie3-Scene-031.mp4,96.76333333333332,99.76633333333332,2320,2392,3.003
movie3-Scene-032.mp4,99.76633333333332,102.76933333333332,2392,2464,3.003
movie3-Scene-033.mp4,102.76933333333332,105.77233333333332,2464,2536,3.003
movie3-Scene-034.mp4,105.77233333333332,108.77533333333332,2536,2608,3.003
movie3-Scene-035.mp4,108.77533333333332,111.94516666666668,2608,2684,3.169833333333344
movie3-Scene-036.mp4,111.94516666666668,114.94816666666668,2684,2756,3.003
movie3-Scene-037.mp4,114.94816666666668,117.95116666666664,2756,2828,3.002999999999986
movie3-Scene-038.mp4,117.95116666666664,120.95416666666664,2828,2900,3.003
movie3-Scene-039.mp4,120.95416666666664,123.95716666666664,2900,2972,3.003
movie3-Scene-040.mp4,123.95716666666664,126.96016666666664,2972,3044,3.003
movie3-Scene-041.mp4,126.96016666666664,129.96316666666667,3044,3116,3.0030000000000143
movie3-Scene-042.mp4,129.96316666666667,132.96616666666665,3116,3188,3.002999999999986
movie3-Scene-043.mp4,132.96616666666665,135.96916666666667,3188,3260,3.0030000000000143
movie3-Scene-044.mp4,135.96916666666667,138.97216666666665,3260,3332,3.002999999999986
movie3-Scene-045.mp4,138.97216666666665,141.97516666666667,3332,3404,3.0030000000000143
movie3-Scene-046.mp4,141.97516666666667,144.97816666666665,3404,3476,3.002999999999986
movie3-Scene-047.mp4,144.97816666666665,147.98116666666667,3476,3548,3.0030000000000143
movie3-Scene-048.mp4,147.98116666666667,150.98416666666665,3548,3620,3.002999999999986
movie3-Scene-049.mp4,150.98416666666665,153.98716666666667,3620,3692,3.0030000000000143
movie3-Scene-050.mp4,153.98716666666667,156.99016666666665,3692,3764,3.002999999999986
movie3-Scene-051.mp4,156.99016666666665,159.99316666666667,3764,3836,3.0030000000000143
movie3-Scene-052.mp4,159.99316666666667,162.99616666666665,3836,3908,3.002999999999986
movie3-Scene-053.mp4,162.99616666666665,165.99916666666667,3908,3980,3.0030000000000143
movie3-Scene-054.mp4,165.99916666666667,169.00216666666665,3980,4052,3.002999999999986
movie3-Scene-055.mp4,169.00216666666665,172.13029166666666,4052,4127,3.128125000000012
movie3-Scene-056.mp4,172.13029166666666,175.3418333333333,4127,4204,3.211541666666648
movie3-Scene-057.mp4,175.3418333333333,178.76191666666665,4204,4286,3.420083333333338
movie3-Scene-058.mp4,178.76191666666665,181.84833333333333,4286,4360,3.086416666666679
movie3-Scene-059.mp4,181.84833333333333,185.185,4360,4440,3.3366666666666447
movie3-Scene-060.mp4,185.185,190.27341666666663,4440,4562,5.088416666666689
movie3-Scene-061.mp4,190.27341666666663,194.27741666666665,4562,4658,4.003999999999991
movie3-Scene-062.mp4,194.27741666666665,200.45025,4658,4806,6.17283333333333
movie3-Scene-063.mp4,200.45025,208.7085,4806,5004,8.258250000000004
movie4-Scene-001.mp4,0.0,4.629625,0,111,4.629625
movie4-Scene-002.mp4,4.629625,7.632624999999999,111,183,3.0029999999999992
movie4-Scene-003.mp4,7.632624999999999,10.635625,183,255,3.003
movie4-Scene-004.mp4,10.635625,13.722041666666666,255,329,3.0864166666666666
movie4-Scene-005.mp4,13.722041666666666,17.392374999999998,329,417,3.670333333333332
movie4-Scene-006.mp4,17.392374999999998,21.646625,417,519,4.2542500000000025
movie4-Scene-007.mp4,21.646625,26.27625,519,630,4.629624999999997
movie4-Scene-008.mp4,26.27625,29.487791666666663,630,707,3.2115416666666654
movie4-Scene-009.mp4,29.487791666666663,33.45008333333333,707,802,3.962291666666669
movie4-Scene-010.mp4,33.45008333333333,37.78775,802,906,4.337666666666664
movie4-Scene-011.mp4,37.78775,40.95758333333333,906,982,3.1698333333333366
movie4-Scene-012.mp4,40.95758333333333,44.002291666666665,982,1055,3.0447083333333325
movie4-Scene-013.mp4,44.002291666666665,47.255541666666666,1055,1133,3.2532500000000013
movie4-Scene-014.mp4,47.255541666666666,51.13441666666666,1133,1226,3.8788749999999936
movie4-Scene-015.mp4,51.13441666666666,54.80475,1226,1314,3.670333333333339
movie4-Scene-016.mp4,54.80475,57.80775,1314,1386,3.003
movie4-Scene-017.mp4,57.80775,61.10270833333333,1386,1465,3.2949583333333337
movie4-Scene-018.mp4,61.10270833333333,68.068,1465,1632,6.9652916666666655
movie4-Scene-019.mp4,68.068,85.75233333333333,1632,2056,17.684333333333328
movie4-Scene-020.mp4,85.75233333333333,88.75533333333333,2056,2128,3.003
movie4-Scene-021.mp4,88.75533333333333,92.30054166666666,2128,2213,3.545208333333335
movie4-Scene-022.mp4,92.30054166666666,95.84575,2213,2298,3.545208333333335
movie4-Scene-023.mp4,95.84575,103.728625,2298,2487,7.8828749999999985
movie4-Scene-024.mp4,103.728625,107.31554166666666,2487,2573,3.586916666666667
movie4-Scene-025.mp4,107.31554166666666,110.90245833333331,2573,2659,3.586916666666667
movie4-Scene-026.mp4,110.90245833333331,115.19841666666666,2659,2762,4.295958333333331
movie4-Scene-027.mp4,115.19841666666666,120.37024999999998,2762,2886,5.171833333333325
movie4-Scene-028.mp4,120.37024999999998,123.83204166666664,2886,2969,3.46179166666667
movie4-Scene-029.mp4,123.83204166666664,127.87775,2969,3066,4.045708333333337
movie4-Scene-030.mp4,127.87775,130.88074999999998,3066,3138,3.002999999999986
movie4-Scene-031.mp4,130.88074999999998,133.88375,3138,3210,3.0030000000000143
movie4-Scene-032.mp4,133.88375,136.88674999999998,3210,3282,3.002999999999986
movie4-Scene-033.mp4,136.88674999999998,140.5570833333333,3282,3370,3.670333333333332
movie4-Scene-034.mp4,140.5570833333333,145.72891666666666,3370,3494,5.171833333333353
movie4-Scene-035.mp4,145.72891666666666,148.73191666666665,3494,3566,3.002999999999986
movie4-Scene-036.mp4,148.73191666666665,151.73491666666666,3566,3638,3.0030000000000143
movie4-Scene-037.mp4,151.73491666666666,154.73791666666665,3638,3710,3.002999999999986
movie4-Scene-038.mp4,154.73791666666665,157.74091666666666,3710,3782,3.0030000000000143
movie4-Scene-039.mp4,157.74091666666666,160.8273333333333,3782,3856,3.0864166666666506
movie4-Scene-040.mp4,160.8273333333333,163.83033333333333,3856,3928,3.0030000000000143
movie4-Scene-041.mp4,163.83033333333333,166.83333333333331,3928,4000,3.002999999999986
movie4-Scene-042.mp4,166.83333333333331,169.91975,4000,4074,3.086416666666679
movie4-Scene-043.mp4,169.91975,172.92274999999998,4074,4146,3.002999999999986
movie4-Scene-044.mp4,172.92274999999998,175.92575,4146,4218,3.0030000000000143
movie4-Scene-045.mp4,175.92575,178.92874999999998,4218,4290,3.002999999999986
movie4-Scene-046.mp4,178.92874999999998,183.93375,4290,4410,5.004999999999996
movie4-Scene-047.mp4,183.93375,186.9784583333333,4410,4483,3.0447083333333467
movie4-Scene-048.mp4,186.9784583333333,189.9814583333333,4483,4555,3.002999999999986
movie4-Scene-049.mp4,189.9814583333333,192.9844583333333,4555,4627,3.0030000000000143
movie4-Scene-050.mp4,192.9844583333333,196.321125,4627,4707,3.336666666666673
movie4-Scene-051.mp4,196.321125,199.324125,4707,4779,3.002999999999986
movie4-Scene-052.mp4,199.324125,203.45325,4779,4878,4.129125000000016
movie4-Scene-053.mp4,203.45325,207.832625,4878,4983,4.379374999999982
movie4-Scene-054.mp4,207.832625,210.835625,4983,5055,3.0030000000000143
movie4-Scene-055.mp4,210.835625,216.17429166666665,5055,5183,5.338666666666654
movie4-Scene-056.mp4,216.17429166666665,219.17729166666663,5183,5255,3.0030000000000143
movie4-Scene-057.mp4,219.17729166666663,220.92904166666665,5255,5297,1.751749999999987
movie5-Scene-001.mp4,0.0,5.260869565217392,0,121,5.260869565217392
movie5-Scene-002.mp4,5.260869565217392,11.130434782608695,121,256,5.869565217391304
movie5-Scene-003.mp4,11.130434782608695,14.869565217391305,256,342,3.739130434782609
movie5-Scene-004.mp4,14.869565217391305,20.91304347826087,342,481,6.043478260869566
movie5-Scene-005.mp4,20.91304347826087,24.26086956521739,481,558,3.34782608695652
movie5-Scene-006.mp4,24.26086956521739,27.565217391304348,558,634,3.304347826086957
